## Tue Jul 25 22:27:11 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_fyacrk6v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope 1129 --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Synpcc7942_2061	1140.Synpcc7942_2061	3.52e-57	177.0	COG0457@1|root,COG0457@2|Bacteria,1G7WX@1117|Cyanobacteria,1H0TQ@1129|Synechococcus	1129|Synechococcus	S	Protein of unknown function (DUF3539)	-	-	-	ko:K14518	-	-	-	-	ko00000	-	-	-	DUF3539
Synpcc7942_2062	1140.Synpcc7942_2062	4.4e-310	843.0	COG0644@1|root,COG0644@2|Bacteria,1G3PA@1117|Cyanobacteria,1H42H@1129|Synechococcus	1129|Synechococcus	C	Lycopene cyclase protein	crtL	-	5.5.1.19	ko:K06443	ko00906,ko01100,ko01110,map00906,map01100,map01110	M00097	R03824,R04801,R05341,R06962,R07856	RC01004,RC01964	ko00000,ko00001,ko00002,ko01000	-	-	-	Lycopene_cycl
Synpcc7942_2063	1140.Synpcc7942_2063	3.29e-187	520.0	COG0496@1|root,COG0496@2|Bacteria,1G204@1117|Cyanobacteria,1GZ2G@1129|Synechococcus	1129|Synechococcus	F	Nucleotidase that shows phosphatase activity on nucleoside 5'-monophosphates	surE	-	3.1.3.5	ko:K03787	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	SurE
Synpcc7942_2064	1140.Synpcc7942_2064	2.95e-239	657.0	COG0016@1|root,COG0016@2|Bacteria,1G05R@1117|Cyanobacteria,1GZ47@1129|Synechococcus	1129|Synechococcus	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	-	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Phe_tRNA-synt_N,tRNA-synt_2d
Synpcc7942_2066	1140.Synpcc7942_2066	7.4e-254	695.0	COG0042@1|root,COG0042@2|Bacteria,1G0ME@1117|Cyanobacteria,1GZ5V@1129|Synechococcus	1129|Synechococcus	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines. Specifically modifies U20 and U20a in tRNAs	dusA	-	-	ko:K05539	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Dus
Synpcc7942_2067	1140.Synpcc7942_2067	1.07e-303	827.0	COG2081@1|root,COG2081@2|Bacteria,1FZZ1@1117|Cyanobacteria,1GZ10@1129|Synechococcus	1129|Synechococcus	S	HI0933-like protein	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like
Synpcc7942_2068	1140.Synpcc7942_2068	4.29e-135	382.0	292UY@1|root,2ZQCI@2|Bacteria,1G5XT@1117|Cyanobacteria,1H0UE@1129|Synechococcus	1129|Synechococcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_2069	1140.Synpcc7942_2069	3.56e-279	765.0	COG1459@1|root,COG1459@2|Bacteria,1G164@1117|Cyanobacteria,1GYBJ@1129|Synechococcus	1129|Synechococcus	U	Type II secretory pathway, component PulF	pilC	-	-	ko:K02653	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSF
Synpcc7942_2070	1140.Synpcc7942_2070	6.86e-255	699.0	COG2805@1|root,COG2805@2|Bacteria,1G0HI@1117|Cyanobacteria,1GYWR@1129|Synechococcus	1129|Synechococcus	NU	COG2805 Tfp pilus assembly protein, pilus retraction ATPase PilT	-	-	-	ko:K02669	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSE
Synpcc7942_2071	1140.Synpcc7942_2071	0.0	1296.0	COG2804@1|root,COG2804@2|Bacteria,1G03J@1117|Cyanobacteria,1GZBY@1129|Synechococcus	1129|Synechococcus	NU	Type II secretory pathway, ATPase PulE Tfp pilus assembly pathway, ATPase PilB	pilB	-	-	ko:K02652	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSE,T2SSE_N
Synpcc7942_2072	1140.Synpcc7942_2072	6.83e-132	375.0	COG0576@1|root,COG0576@2|Bacteria,1G55A@1117|Cyanobacteria,1GYCY@1129|Synechococcus	1129|Synechococcus	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	-	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
Synpcc7942_2073	1140.Synpcc7942_2073	0.0	1222.0	COG0443@1|root,COG0443@2|Bacteria,1G0XC@1117|Cyanobacteria,1GYSD@1129|Synechococcus	1129|Synechococcus	O	Heat shock 70 kDa protein	dnaK-2	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
Synpcc7942_2074	1140.Synpcc7942_2074	8.23e-215	599.0	COG0484@1|root,COG0484@2|Bacteria,1G0IY@1117|Cyanobacteria,1GZIR@1129|Synechococcus	1129|Synechococcus	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins	dnaJ	-	-	ko:K03686	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	DnaJ,DnaJ_C,DnaJ_CXXCXGXG
Synpcc7942_2075	1140.Synpcc7942_2075	2.2e-55	172.0	COG0425@1|root,COG0425@2|Bacteria,1G7QS@1117|Cyanobacteria,1H1FN@1129|Synechococcus	1129|Synechococcus	O	Belongs to the sulfur carrier protein TusA family	-	-	-	-	-	-	-	-	-	-	-	-	TusA
Synpcc7942_2076	1140.Synpcc7942_2076	4.65e-256	701.0	COG1162@1|root,COG1162@2|Bacteria,1FZYE@1117|Cyanobacteria,1GZHU@1129|Synechococcus	1129|Synechococcus	S	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit	rsgA	-	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	-	RsgA_GTPase
Synpcc7942_2077	1140.Synpcc7942_2077	7.79e-102	294.0	COG3011@1|root,COG3011@2|Bacteria,1G5AK@1117|Cyanobacteria,1H0SV@1129|Synechococcus	1129|Synechococcus	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF393
Synpcc7942_2078	1140.Synpcc7942_2078	1.84e-152	428.0	COG0406@1|root,COG0406@2|Bacteria,1G08X@1117|Cyanobacteria,1H00G@1129|Synechococcus	1129|Synechococcus	G	Phosphoglycerate mutase family	-	-	3.1.3.73	ko:K02226	ko00860,ko01100,map00860,map01100	M00122	R04594,R11173	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	His_Phos_1
Synpcc7942_2079	1140.Synpcc7942_2079	3.08e-285	779.0	COG0282@1|root,COG0282@2|Bacteria,1G214@1117|Cyanobacteria,1GZQI@1129|Synechococcus	1129|Synechococcus	F	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	-	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetate_kinase
Synpcc7942_2080	1140.Synpcc7942_2080	0.0	1652.0	COG3957@1|root,COG3957@2|Bacteria,1G0B2@1117|Cyanobacteria,1GZSA@1129|Synechococcus	1129|Synechococcus	G	Phosphoketolase	-	-	4.1.2.22,4.1.2.9	ko:K01621	ko00030,ko00710,ko01100,ko01120,map00030,map00710,map01100,map01120	-	R00761,R01621	RC00032,RC00226	ko00000,ko00001,ko01000	-	-	-	XFP,XFP_C,XFP_N
Synpcc7942_2081	1140.Synpcc7942_2081	2.62e-238	654.0	COG1216@1|root,COG1216@2|Bacteria,1G1PB@1117|Cyanobacteria,1GYWI@1129|Synechococcus	1129|Synechococcus	S	glycosyl transferase	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
Synpcc7942_2082	1140.Synpcc7942_2082	0.0	1277.0	COG0480@1|root,COG0480@2|Bacteria,1G05X@1117|Cyanobacteria,1H02W@1129|Synechococcus	1129|Synechococcus	J	Elongation Factor G, domain II	-	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU
Synpcc7942_2083	1140.Synpcc7942_2083	2.55e-144	408.0	COG2095@1|root,COG2095@2|Bacteria,1G316@1117|Cyanobacteria,1H1MT@1129|Synechococcus	1129|Synechococcus	U	MarC family integral membrane protein	-	-	-	ko:K05595	-	-	-	-	ko00000,ko02000	2.A.95.1	-	-	MarC
Synpcc7942_2084	1140.Synpcc7942_2084	6.5e-246	675.0	COG0382@1|root,COG0382@2|Bacteria,1G2BD@1117|Cyanobacteria,1GZ5B@1129|Synechococcus	1129|Synechococcus	H	Chlorophyll synthase, ChlG	chlG	-	2.5.1.133,2.5.1.62	ko:K04040	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R06284,R09067,R11514,R11517	RC00020	ko00000,ko00001,ko01000,ko01006	-	-	-	UbiA
Synpcc7942_2085	1140.Synpcc7942_2085	6.55e-251	689.0	COG0003@1|root,COG0003@2|Bacteria,1G2DI@1117|Cyanobacteria,1GYZ3@1129|Synechococcus	1129|Synechococcus	P	Anion-transporting ATPase	-	-	-	-	-	-	-	-	-	-	-	-	ArsA_ATPase
Synpcc7942_2086	1140.Synpcc7942_2086	3.48e-40	132.0	2E4QG@1|root,32ZJ2@2|Bacteria,1G94V@1117|Cyanobacteria,1H17B@1129|Synechococcus	1129|Synechococcus	S	Protein of unknown function (DUF2862)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2862
Synpcc7942_2087	1140.Synpcc7942_2087	2.21e-179	499.0	COG0107@1|root,COG0107@2|Bacteria,1G18S@1117|Cyanobacteria,1GYGN@1129|Synechococcus	1129|Synechococcus	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF	-	-	ko:K02500	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
Synpcc7942_2088	1140.Synpcc7942_2088	2.02e-63	194.0	2E5J8@1|root,330AI@2|Bacteria,1G8ZV@1117|Cyanobacteria,1H23S@1129|Synechococcus	1129|Synechococcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_2089	1140.Synpcc7942_2089	4.27e-222	612.0	COG4243@1|root,COG4243@2|Bacteria,1FZWT@1117|Cyanobacteria,1GYP5@1129|Synechococcus	1129|Synechococcus	CO	Vitamin K epoxide reductase	-	-	-	-	-	-	-	-	-	-	-	-	VKOR
Synpcc7942_2090	1140.Synpcc7942_2090	9.37e-311	848.0	COG0460@1|root,COG0460@2|Bacteria,1G0WN@1117|Cyanobacteria,1GYWW@1129|Synechococcus	1129|Synechococcus	E	homoserine dehydrogenase	thrA	-	1.1.1.3	ko:K00003	ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00017,M00018	R01773,R01775	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,Homoserine_dh,NAD_binding_3
Synpcc7942_2091	1140.Synpcc7942_2091	0.0	1165.0	COG1009@1|root,COG1009@2|Bacteria,1G04E@1117|Cyanobacteria,1GZA9@1129|Synechococcus	1129|Synechococcus	CP	NAD(P)H dehydrogenase, subunit NdhF3 family	ndhF3	-	1.6.5.3	ko:K05577	ko00190,ko01100,map00190,map01100	M00145	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	-	-	-	Proton_antipo_M,Proton_antipo_N
Synpcc7942_2092	1140.Synpcc7942_2092	0.0	945.0	COG1008@1|root,COG1008@2|Bacteria,1G0QY@1117|Cyanobacteria,1GZU9@1129|Synechococcus	1129|Synechococcus	C	Proton-conducting membrane transporter	-	-	1.6.5.3	ko:K05575	ko00190,ko01100,map00190,map01100	M00145	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	-	-	-	Proton_antipo_M
Synpcc7942_2093	1140.Synpcc7942_2093	0.0	900.0	COG2441@1|root,COG2441@2|Bacteria,1G06S@1117|Cyanobacteria,1GYWV@1129|Synechococcus	1129|Synechococcus	C	CO2 hydration protein	cupA	-	-	-	-	-	-	-	-	-	-	-	ChpXY
Synpcc7942_2094	1140.Synpcc7942_2094	2.87e-88	259.0	COG2335@1|root,COG2335@2|Bacteria,1G5RT@1117|Cyanobacteria,1H0XB@1129|Synechococcus	1129|Synechococcus	M	fasciclin domain	-	-	-	-	-	-	-	-	-	-	-	-	Fasciclin
Synpcc7942_2095	1140.Synpcc7942_2095	1.39e-92	270.0	COG3380@1|root,COG3380@2|Bacteria,1GM7P@1117|Cyanobacteria,1H14T@1129|Synechococcus	1129|Synechococcus	S	Catalyzes the oxidation of the 1,2-dihydro- and 1,6- dihydro- isomeric forms of beta-NAD(P) back to beta-NAD(P) . May serve to protect primary metabolism dehydrogenases from inhibition by the 1,2-dihydro- and 1,6-dihydro-beta-NAD(P) isomers	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_2096	1140.Synpcc7942_2096	0.0	1247.0	COG2199@1|root,COG2905@1|root,COG2905@2|Bacteria,COG3706@2|Bacteria,1G3NI@1117|Cyanobacteria,1H12P@1129|Synechococcus	1129|Synechococcus	T	GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	CBS,GAF,GGDEF,PAS_3,PAS_9,Response_reg
Synpcc7942_2098	1140.Synpcc7942_2098	1.28e-131	373.0	COG1898@1|root,COG1898@2|Bacteria,1G0QA@1117|Cyanobacteria,1GZRD@1129|Synechococcus	1129|Synechococcus	G	Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4- hexulose	rfbC	-	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	dTDP_sugar_isom
Synpcc7942_2099	1140.Synpcc7942_2099	8.51e-210	579.0	COG1091@1|root,COG1091@2|Bacteria,1G1CP@1117|Cyanobacteria,1H3YU@1129|Synechococcus	1129|Synechococcus	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	-	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
Synpcc7942_2100	1140.Synpcc7942_2100	1.26e-268	734.0	COG1088@1|root,COG1088@2|Bacteria,1G045@1117|Cyanobacteria,1GYBA@1129|Synechococcus	1129|Synechococcus	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
Synpcc7942_2101	1140.Synpcc7942_2101	2.26e-212	586.0	COG1209@1|root,COG1209@2|Bacteria,1G091@1117|Cyanobacteria,1GYI5@1129|Synechococcus	1129|Synechococcus	H	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rmlA	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
Synpcc7942_2102	1140.Synpcc7942_2102	2.75e-54	169.0	COG0633@1|root,COG0633@2|Bacteria,1G7W4@1117|Cyanobacteria,1H4C0@1129|Synechococcus	1129|Synechococcus	C	2Fe-2S iron-sulfur cluster binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer2
Synpcc7942_2104	1140.Synpcc7942_2104	3.49e-102	295.0	COG1513@1|root,COG1513@2|Bacteria,1G529@1117|Cyanobacteria,1H0CA@1129|Synechococcus	1129|Synechococcus	H	Catalyzes the reaction of cyanate with bicarbonate to produce ammonia and carbon dioxide	cynS	-	4.2.1.104	ko:K01725	ko00910,map00910	-	R03546,R10079	RC00952	ko00000,ko00001,ko01000	-	-	-	Cyanate_lyase,HTH_31
Synpcc7942_2105	1140.Synpcc7942_2105	9.4e-198	549.0	COG1116@1|root,COG1116@2|Bacteria,1G1XM@1117|Cyanobacteria,1GZS2@1129|Synechococcus	1129|Synechococcus	P	ABC-type nitrate sulfonate bicarbonate transport system, ATPase component	cynD	-	-	ko:K15578	ko00910,ko02010,map00910,map02010	M00438	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.16.1	-	-	ABC_tran
Synpcc7942_2106	1140.Synpcc7942_2106	1.05e-181	506.0	COG0600@1|root,COG0600@2|Bacteria,1GD0R@1117|Cyanobacteria,1H3Y1@1129|Synechococcus	1129|Synechococcus	P	Binding-protein-dependent transport system inner membrane component	cynB	-	-	ko:K15577	ko00910,ko02010,map00910,map02010	M00438	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.16.1,3.A.1.16.2	-	-	BPD_transp_1
Synpcc7942_2107	1140.Synpcc7942_2107	0.0	1063.0	COG0715@1|root,COG0715@2|Bacteria,1GBHS@1117|Cyanobacteria,1H41C@1129|Synechococcus	1129|Synechococcus	P	NMT1-like family	-	-	-	ko:K15576	ko00910,ko02010,map00910,map02010	M00438	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.16.1,3.A.1.16.2	-	-	NMT1_2
Synpcc7942_2109	1140.Synpcc7942_2109	0.0	1135.0	COG1132@1|root,COG1132@2|Bacteria,1G0EY@1117|Cyanobacteria,1GYWS@1129|Synechococcus	1129|Synechococcus	V	ABC-type multidrug transport system, ATPase and permease	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
Synpcc7942_2110	1140.Synpcc7942_2110	2.07e-236	650.0	COG0223@1|root,COG0223@2|Bacteria,1FZXC@1117|Cyanobacteria,1GYDF@1129|Synechococcus	1129|Synechococcus	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	-	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
Synpcc7942_2111	1140.Synpcc7942_2111	3.22e-216	597.0	COG1940@1|root,COG1940@2|Bacteria,1G11A@1117|Cyanobacteria,1GZ0N@1129|Synechococcus	1129|Synechococcus	G	Transcriptional regulator sugar kinase	-	-	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	ROK
Synpcc7942_2113	1140.Synpcc7942_2113	5.7e-236	649.0	COG0462@1|root,COG0462@2|Bacteria,1G00F@1117|Cyanobacteria,1GZKP@1129|Synechococcus	1129|Synechococcus	F	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	-	2.7.6.1	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	M00005	R01049	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	Pribosyl_synth,Pribosyltran_N
Synpcc7942_2114	1140.Synpcc7942_2114	4.09e-271	743.0	COG0642@1|root,COG2205@2|Bacteria,1G0M5@1117|Cyanobacteria,1GYU3@1129|Synechococcus	1129|Synechococcus	T	May be involved in signal transduction. Participates in the KaiABC clock protein complex, which constitutes the main circadian regulator in cyanobacteria, via its interaction with KaiC. Required for robustness of the circadian rhythm of gene expression and is involved in clock outputs	sasA	GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0035556,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071704,GO:0140096,GO:1901564	2.7.13.3	ko:K08479	ko02020,map02020	M00467	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HisKA,KaiB
Synpcc7942_2115	1140.Synpcc7942_2115	6.01e-212	584.0	COG0454@1|root,COG0454@2|Bacteria,1G5K5@1117|Cyanobacteria,1GZB0@1129|Synechococcus	1129|Synechococcus	K	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	-	-	2.3.1.128	ko:K03789	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Acetyltransf_1,Acetyltransf_10
Synpcc7942_2116	1140.Synpcc7942_2116	5.1e-205	567.0	COG1073@1|root,COG1073@2|Bacteria,1G1YP@1117|Cyanobacteria,1H0WW@1129|Synechococcus	1129|Synechococcus	S	R COG1073 Hydrolases of the alpha beta superfamily	-	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	Hydrolase_4
Synpcc7942_2117	1140.Synpcc7942_2117	0.0	932.0	COG0154@1|root,COG0154@2|Bacteria,1G0HS@1117|Cyanobacteria,1GZCX@1129|Synechococcus	1129|Synechococcus	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
Synpcc7942_2118	1140.Synpcc7942_2118	8.64e-63	192.0	COG2199@1|root,COG2199@2|Bacteria,1G97V@1117|Cyanobacteria,1H1KB@1129|Synechococcus	1129|Synechococcus	T	Domain of unknown function (DUF1816)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1816
Synpcc7942_2119	1140.Synpcc7942_2119	7.45e-255	712.0	COG0566@1|root,COG0566@2|Bacteria,1G1S0@1117|Cyanobacteria,1GYFJ@1129|Synechococcus	1129|Synechococcus	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family	-	-	2.1.1.185	ko:K03218	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	SpoU_methylase,SpoU_sub_bind
Synpcc7942_2120	1140.Synpcc7942_2120	2.24e-92	270.0	COG1939@1|root,COG1939@2|Bacteria,1G6IR@1117|Cyanobacteria,1H0EI@1129|Synechococcus	1129|Synechococcus	J	Involved in correct processing of both the 5' and 3' ends of 23S rRNA precursor. Processes 30S rRNA precursor transcript even in absence of ribonuclease 3 (Rnc)	mrnC	-	-	ko:K11145	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Ribonuclease_3
Synpcc7942_2121	1140.Synpcc7942_2121	5.84e-82	243.0	COG1366@1|root,COG1366@2|Bacteria,1G6T5@1117|Cyanobacteria,1H1AX@1129|Synechococcus	1129|Synechococcus	T	Belongs to the anti-sigma-factor antagonist family	spoIIAA	-	-	-	-	-	-	-	-	-	-	-	STAS
Synpcc7942_2122	1140.Synpcc7942_2122	7.64e-294	800.0	COG0505@1|root,COG0505@2|Bacteria,1G19V@1117|Cyanobacteria,1GYPV@1129|Synechococcus	1129|Synechococcus	F	Carbamoyl-phosphate synthetase glutamine chain	carA	-	6.3.5.5	ko:K01956	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_sm_chain,GATase
Synpcc7942_2123	1140.Synpcc7942_2123	3.7e-236	651.0	COG0547@1|root,COG0547@2|Bacteria,1G05T@1117|Cyanobacteria,1GYPH@1129|Synechococcus	1129|Synechococcus	F	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA)	trpD	-	2.4.2.18	ko:K00766	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R01073	RC00440	ko00000,ko00001,ko00002,ko01000	-	-	-	Glycos_trans_3N,Glycos_transf_3
Synpcc7942_2124	1140.Synpcc7942_2124	3.46e-242	664.0	COG0123@1|root,COG0123@2|Bacteria,1G1JT@1117|Cyanobacteria,1H464@1129|Synechococcus	1129|Synechococcus	BQ	Histone deacetylase domain	-	-	-	-	-	-	-	-	-	-	-	-	Hist_deacetyl
Synpcc7942_2125	1140.Synpcc7942_2125	3.92e-86	254.0	COG1645@1|root,COG1645@2|Bacteria,1GHBI@1117|Cyanobacteria,1H42I@1129|Synechococcus	1129|Synechococcus	S	bacterial-type flagellum-dependent swarming motility	-	-	-	-	-	-	-	-	-	-	-	-	-
Synpcc7942_2126	1140.Synpcc7942_2126	2.01e-93	272.0	2CHQS@1|root,30QCP@2|Bacteria,1G5PF@1117|Cyanobacteria,1H1DX@1129|Synechococcus	1129|Synechococcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
